advertiser_id,marketplace_id,time_window_start,timedata_pst,campaign_id,ad_group_id,ad_id,asin ,keyword_id,keyword_text,placement,currency,cost,impressions,clicks,attributed_sales_7d,attributed_conversions_7d,attributed_units_ordered_7d
ADVER_1,MARKET_99,09-07-2023 13:00,08-04-2056 21:30,824036760417.00,273417241800447.00,36462720585859.00,,57763153070564.00,"asin=""B0B699PLXD""",Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,09-04-2056 21:30,824036760417.00,273417241800447.00,81958021068361.00,,104824040057646.00,"asin=""B09KSYL73R""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,10-04-2056 21:30,824036760417.00,273417241800447.00,81958021068361.00,,67347090706247.00,"asin=""B09MR4B13C""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,11-04-2056 21:30,870127917088.00,13337228114664.00,100097251049087.00,,208639332439005.00,full mattress,Detail Page on-Amazon,USD,2.06,49,1,,,
ADVER_1,MARKET_99,09-07-2023 13:00,12-04-2056 21:30,870127917088.00,13337228114664.00,100097251049087.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,43,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,13-04-2056 21:30,870127917088.00,13337228114664.00,100097251049087.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,0,13,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,14-04-2056 21:30,870127917088.00,13337228114664.00,100097251049087.00,,47605543145596.00,queen mattresses,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,15-04-2056 21:30,870127917088.00,13337228114664.00,100225217681367.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,22,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,16-04-2056 21:30,870127917088.00,13337228114664.00,100225217681367.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,17-04-2056 21:30,870127917088.00,13337228114664.00,135039199186468.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,18-04-2056 21:30,870127917088.00,13337228114664.00,144473328697689.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,35,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,19-04-2056 21:30,870127917088.00,13337228114664.00,144473328697689.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,2.36,32,1,178,1,1
ADVER_1,MARKET_99,09-07-2023 13:00,20-04-2056 21:30,870127917088.00,13337228114664.00,145321822589120.00,,278178269999948.00,twin xl mattress,Detail Page on-Amazon,USD,1.42,9,1,,,
ADVER_1,MARKET_99,09-07-2023 13:00,21-04-2056 21:30,870127917088.00,13337228114664.00,145724287140298.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,22-04-2056 21:30,870127917088.00,13337228114664.00,146105554697986.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,14,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,23-04-2056 21:30,870127917088.00,13337228114664.00,146105554697986.00,,47605543145596.00,queen mattresses,Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,24-04-2056 21:30,870127917088.00,13337228114664.00,150935925051296.00,,208639332439005.00,full mattress,Detail Page on-Amazon,USD,0,18,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,25-04-2056 21:30,870127917088.00,13337228114664.00,150935925051296.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,5,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,26-04-2056 21:30,870127917088.00,13337228114664.00,15383041598690.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,27-04-2056 21:30,870127917088.00,13337228114664.00,154228015545107.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,28-04-2056 21:30,870127917088.00,13337228114664.00,158728950660427.00,,47605543145596.00,queen mattresses,Detail Page on-Amazon,USD,0,0,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,29-04-2056 21:30,870127917088.00,13337228114664.00,162271924447345.00,,208639332439005.00,full mattress,Other on-Amazon,USD,2.06,28,1,,,
ADVER_1,MARKET_99,09-07-2023 13:00,30-04-2056 21:30,870127917088.00,13337228114664.00,162271924447345.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,01-05-2056 21:30,870127917088.00,13337228114664.00,162271924447345.00,,278178269999948.00,twin xl mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,02-05-2056 21:30,870127917088.00,13337228114664.00,173857822274038.00,,208639332439005.00,full mattress,Other on-Amazon,USD,2.06,73,1,,,
ADVER_1,MARKET_99,09-07-2023 13:00,03-05-2056 21:30,870127917088.00,13337228114664.00,173857822274038.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,89.68,335,38,,,
ADVER_1,MARKET_99,09-07-2023 13:00,04-05-2056 21:30,870127917088.00,13337228114664.00,173857822274038.00,,278178269999948.00,twin xl mattress,Top of Search on-Amazon,USD,11.4,44,6,253.3799902,1,3
ADVER_1,MARKET_99,09-07-2023 13:00,05-05-2056 21:30,870127917088.00,13337228114664.00,173857822274038.00,,47605543145596.00,queen mattresses,Other on-Amazon,USD,5.3,120,8,,,
ADVER_1,MARKET_99,09-07-2023 13:00,06-05-2056 21:30,870127917088.00,13337228114664.00,173857822274038.00,,47605543145596.00,queen mattresses,Top of Search on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,07-05-2056 21:30,870127917088.00,13337228114664.00,185533962944078.00,,9270841476457.00,full size mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,08-05-2056 21:30,870127917088.00,13337228114664.00,190130858211840.00,,196018917162581.00,twin mattress,Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,09-05-2056 21:30,870127917088.00,13337228114664.00,190130858211840.00,,208639332439005.00,full mattress,Other on-Amazon,USD,28.84,269,14,,,
ADVER_1,MARKET_99,09-07-2023 13:00,10-05-2056 21:30,870127917088.00,13337228114664.00,190130858211840.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,2.36,41,1,,,
ADVER_1,MARKET_99,09-07-2023 13:00,11-05-2056 21:30,870127917088.00,13337228114664.00,190130858211840.00,,278178269999948.00,twin xl mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,12-05-2056 21:30,870127917088.00,13337228114664.00,190130858211840.00,,278178269999948.00,twin xl mattress,Top of Search on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,13-05-2056 21:30,870127917088.00,13337228114664.00,190130858211840.00,,47605543145596.00,queen mattresses,Other on-Amazon,USD,0.76,25,1,,,
ADVER_1,MARKET_99,09-07-2023 13:00,14-05-2056 21:30,870127917088.00,13337228114664.00,190130858211840.00,,47605543145596.00,queen mattresses,Top of Search on-Amazon,USD,0.87,3,1,,,
ADVER_1,MARKET_99,09-07-2023 13:00,15-05-2056 21:30,870127917088.00,13337228114664.00,202073657856924.00,,208639332439005.00,full mattress,Detail Page on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,16-05-2056 21:30,870127917088.00,13337228114664.00,207443535488609.00,,208639332439005.00,full mattress,Detail Page on-Amazon,USD,0,10,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,17-05-2056 21:30,870127917088.00,13337228114664.00,215039640297881.00,,278178269999948.00,twin xl mattress,Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,18-05-2056 21:30,870127917088.00,13337228114664.00,231730995891100.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,32,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,19-05-2056 21:30,870127917088.00,13337228114664.00,231730995891100.00,,47605543145596.00,queen mattresses,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,20-05-2056 21:30,870127917088.00,13337228114664.00,231730995891100.00,,47605543145596.00,queen mattresses,Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,21-05-2056 21:30,870127917088.00,13337228114664.00,238152885386014.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,22-05-2056 21:30,870127917088.00,13337228114664.00,238152885386014.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,23-05-2056 21:30,870127917088.00,13337228114664.00,238152885386014.00,,278178269999948.00,twin xl mattress,Top of Search on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,24-05-2056 21:30,870127917088.00,13337228114664.00,243307928991588.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,25-05-2056 21:30,870127917088.00,13337228114664.00,245333622572178.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,26-05-2056 21:30,870127917088.00,13337228114664.00,259509027003916.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,27-05-2056 21:30,870127917088.00,13337228114664.00,263627620076207.00,,208639332439005.00,full mattress,Detail Page on-Amazon,USD,0,233,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,28-05-2056 21:30,870127917088.00,13337228114664.00,273284743429607.00,,208639332439005.00,full mattress,Detail Page on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,29-05-2056 21:30,870127917088.00,13337228114664.00,273284743429607.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,30-05-2056 21:30,870127917088.00,13337228114664.00,273284743429607.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,31-05-2056 21:30,870127917088.00,13337228114664.00,273284743429607.00,,9270841476457.00,full size mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,01-06-2056 21:30,870127917088.00,13337228114664.00,29106296443221.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,02-06-2056 21:30,870127917088.00,13337228114664.00,30862513365532.00,,208639332439005.00,full mattress,Other on-Amazon,USD,4.12,40,2,,,
ADVER_1,MARKET_99,09-07-2023 13:00,03-06-2056 21:30,870127917088.00,13337228114664.00,30862513365532.00,,278178269999948.00,twin xl mattress,Other on-Amazon,USD,3.32,17,2,101.1499969,1,1
ADVER_1,MARKET_99,09-07-2023 13:00,04-06-2056 21:30,870127917088.00,13337228114664.00,30862513365532.00,,47605543145596.00,queen mattresses,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,05-06-2056 21:30,870127917088.00,13337228114664.00,54298292577267.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,06-06-2056 21:30,870127917088.00,13337228114664.00,58497866868783.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,07-06-2056 21:30,870127917088.00,13337228114664.00,65709819032838.00,,208639332439005.00,full mattress,Detail Page on-Amazon,USD,0,10,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,08-06-2056 21:30,870127917088.00,13337228114664.00,71212845181026.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,09-06-2056 21:30,870127917088.00,13337228114664.00,71212845181026.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,10-06-2056 21:30,870127917088.00,13337228114664.00,76176936128352.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,11-06-2056 21:30,870127917088.00,13337228114664.00,76627053140638.00,,208639332439005.00,full mattress,Other on-Amazon,USD,8.24,97,4,,,
ADVER_1,MARKET_99,09-07-2023 13:00,12-06-2056 21:30,870127917088.00,13337228114664.00,76627053140638.00,,208639332439005.00,full mattress,Top of Search on-Amazon,USD,14.16,32,6,178,1,1
ADVER_1,MARKET_99,09-07-2023 13:00,13-06-2056 21:30,870127917088.00,13337228114664.00,76627053140638.00,,278178269999948.00,twin xl mattress,Other on-Amazon,USD,1.66,11,1,,,
ADVER_1,MARKET_99,09-07-2023 13:00,14-06-2056 21:30,870127917088.00,13337228114664.00,76627053140638.00,,278178269999948.00,twin xl mattress,Top of Search on-Amazon,USD,0,8,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,15-06-2056 21:30,870127917088.00,13337228114664.00,81601114941156.00,,208639332439005.00,full mattress,Detail Page on-Amazon,USD,0,53,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,16-06-2056 21:30,870127917088.00,13337228114664.00,81601114941156.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,17-06-2056 21:30,870127917088.00,13337228114664.00,81601114941156.00,,278178269999948.00,twin xl mattress,Detail Page on-Amazon,USD,0,8,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,18-06-2056 21:30,870127917088.00,13337228114664.00,89296821162891.00,,208639332439005.00,full mattress,Detail Page on-Amazon,USD,0,128,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,19-06-2056 21:30,870127917088.00,13337228114664.00,9579626790817.00,,208639332439005.00,full mattress,Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,20-06-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,102049868018967.00,"asin=""B09HZH27KN""",Detail Page on-Amazon,USD,0,24,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,21-06-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,103736490829233.00,"asin=""B06X9D3P1Y""",Detail Page on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,22-06-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,103736490829233.00,"asin=""B06X9D3P1Y""",Other on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,23-06-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,117966028704095.00,"asin=""B01MYC4YLA""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,24-06-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,124120797559460.00,"asin=""B01IU6RN9G""",Other on-Amazon,USD,0,14,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,25-06-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,124120797559460.00,"asin=""B01IU6RN9G""",Top of Search on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,26-06-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,131115853458144.00,"asin=""B08JMW6NB2""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,27-06-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,135929948271272.00,"asin=""B00HCZ0XF8""",Detail Page on-Amazon,USD,0,14,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,28-06-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,135929948271272.00,"asin=""B00HCZ0XF8""",Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,29-06-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,140808698485331.00,"asin=""B00NPVCPRM""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,30-06-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,144036264464343.00,"asin=""B016X5JHEU""",Detail Page on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,01-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,144759088898686.00,"asin=""B01MT85NGJ""",Detail Page on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,02-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,14551630445043.00,"asin=""B073VLQ5JR""",Other on-Amazon,USD,0,5,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,03-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,146343529621126.00,"asin=""B09T5BSBRG""",Detail Page on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,04-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,149167239615240.00,"asin=""B01NC39PAB""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,05-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,152222622065978.00,"asin=""B011397A8G""",Detail Page on-Amazon,USD,0,16,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,06-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,155111913174771.00,"asin=""B0B2QMKZK3""",Detail Page on-Amazon,USD,0,12,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,07-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,168462108932104.00,"category=""3732981""",Detail Page on-Amazon,USD,0.68,2379,1,,,
ADVER_1,MARKET_99,09-07-2023 13:00,08-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,168462108932104.00,"category=""3732981""",Other on-Amazon,USD,2.56,141,5,,,
ADVER_1,MARKET_99,09-07-2023 13:00,09-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,168462108932104.00,"category=""3732981""",Top of Search on-Amazon,USD,0,7,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,10-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,16970020433525.00,"asin=""B072BCYW4K""",Other on-Amazon,USD,0,21,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,11-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,16970020433525.00,"asin=""B072BCYW4K""",Top of Search on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,12-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,176185685628854.00,"asin=""B01MF93DAX""",Detail Page on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,13-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,180122697797243.00,"asin=""B00NPVCNS8""",Other on-Amazon,USD,0,14,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,14-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,180122697797243.00,"asin=""B00NPVCNS8""",Top of Search on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,15-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,182348320344514.00,"asin=""B075FFFNX4""",Other on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,16-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,182348320344514.00,"asin=""B075FFFNX4""",Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,17-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,183997154400944.00,"asin=""B082T8Q8RS""",Detail Page on-Amazon,USD,0,28,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,18-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,190773009957951.00,"asin=""B07JKFKXTB""",Detail Page on-Amazon,USD,0,13,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,19-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,192738193720991.00,"asin=""B074QX673R""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,20-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,194227975503043.00,"asin=""B07K6H8K68""",Detail Page on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,21-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,194227975503043.00,"asin=""B07K6H8K68""",Other on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,22-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,198461453347818.00,"asin=""B082WP7L58""",Detail Page on-Amazon,USD,0,7,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,23-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,198461453347818.00,"asin=""B082WP7L58""",Other on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,24-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,198461453347818.00,"asin=""B082WP7L58""",Top of Search on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,25-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,198696801263995.00,"asin=""B0825KZT9N""",Detail Page on-Amazon,USD,0,7,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,26-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,198696801263995.00,"asin=""B0825KZT9N""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,27-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,199030966357546.00,"asin=""B09HZLPDQK""",Other on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,28-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,201809233700923.00,"asin=""B0825LJXQ8""",Detail Page on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,29-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,201809233700923.00,"asin=""B0825LJXQ8""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,30-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,208423291535074.00,"asin=""B079DNPHVC""",Detail Page on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,31-07-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,216410207435782.00,"asin=""B09MR3Y296""",Detail Page on-Amazon,USD,0,10,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,01-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,216410207435782.00,"asin=""B09MR3Y296""",Top of Search on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,02-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,218735838864068.00,"asin=""B09XWVHLXY""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,03-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,225069557792149.00,"asin=""B006MIUM20""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,04-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,234002216982236.00,"asin=""B0BG2Z8CY4""",Detail Page on-Amazon,USD,0,28,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,05-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,243867165880258.00,"asin=""B0B2QM4LV1""",Detail Page on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,06-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,253285575349076.00,"asin=""B07Y4FJ2KV""",Detail Page on-Amazon,USD,0,0,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,07-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,255965196223937.00,"asin=""B09HZHPFTB""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,08-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,269387661072258.00,"asin=""B09KP58856""",Detail Page on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,09-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,270397279957992.00,"asin=""B074ND67LQ""",Detail Page on-Amazon,USD,0,3,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,10-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,275652183481914.00,"asin=""B07CVR21VN""",Other on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,11-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,275652183481914.00,"asin=""B07CVR21VN""",Top of Search on-Amazon,USD,0.6,1,1,,,
ADVER_1,MARKET_99,09-07-2023 13:00,12-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,3468493757989.00,"asin=""B07K6F77TW""",Detail Page on-Amazon,USD,0,4,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,13-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,36746125916854.00,"asin=""B09HZH51N7""",Detail Page on-Amazon,USD,0,6,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,14-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,37033693690168.00,"asin=""B06XW7CLSS""",Detail Page on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,15-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,39802845152205.00,"asin=""B07BNRS5V6""",Detail Page on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,16-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,39802845152205.00,"asin=""B07BNRS5V6""",Other on-Amazon,USD,0,1,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,17-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,42122081769284.00,"asin=""B09MR4B13C""",Detail Page on-Amazon,USD,1.52,1357,2,,,
ADVER_1,MARKET_99,09-07-2023 13:00,18-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,42122081769284.00,"asin=""B09MR4B13C""",Other on-Amazon,USD,0,31,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,19-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,42122081769284.00,"asin=""B09MR4B13C""",Top of Search on-Amazon,USD,1.52,7,2,67.14999695,1,1
ADVER_1,MARKET_99,09-07-2023 13:00,20-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,42821123479244.00,"asin=""B08YDJS51B""",Detail Page on-Amazon,USD,0,2,0,,,
ADVER_1,MARKET_99,09-07-2023 13:00,21-08-2056 21:30,982176575237.00,132142798751832.00,57098705515561.00,,45624145399338.00,"asin=""B09MR3RSW8""",Detail Page on-Amazon,USD,0,106,0,,,
